species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,year
Adelie,Biscoe,35.7588665149713,16.826803272929084,199.07721533148793,3264.8291402816026,male,2008
Chinstrap,Biscoe,37.7514245243978,18.248649956203757,188.83380334187677,2662.3639789145236,female,2008
Adelie,Biscoe,39.93353060516141,20.564123787904688,142.7568015114061,3611.5518964646863,male,2008
Adelie,Biscoe,37.440021569273995,20.007538810097593,199.30295288323308,3736.6888149464608,female,2008
Gentoo,Biscoe,33.28948642640055,16.955495259628897,196.10211481021807,4229.911639520178,male,2008
Gentoo,Biscoe,47.058741161651845,20.933070145549188,189.5085585230327,1048.5699995549198,female,2008
Adelie,Biscoe,28.165000176037488,20.294656827425367,193.52576746198994,3357.4911599639518,male,2008
Gentoo,Biscoe,32.911245507241354,17.528107949024523,180.93860543062914,3283.5539425207294,female,2008
Gentoo,Biscoe,40.42664422246567,20.021340050381028,200.88154602725876,5185.350053101999,male,2008
Adelie,Biscoe,35.7052890459488,18.851306723062976,200.21357736554882,3609.010042765812,female,2008
Adelie,Biscoe,41.293192346430814,17.48329534491185,160.81994791743955,4003.0505238504716,male,2008
Adelie,Biscoe,30.15514606575471,17.674440306184515,175.92406326317501,2956.7268362689424,female,2008
Gentoo,Biscoe,50.01049110881096,20.912738397906352,185.99196836494508,2477.335014776127,male,2008
Adelie,Biscoe,30.86400852226146,14.978547403219515,173.29725377426217,4282.447056582805,female,2008
Adelie,Biscoe,34.40603004062967,21.18898496354433,186.38286842257654,4490.537143685706,male,2008
Adelie,Torgersen,39.69192531942488,14.405010154522643,197.01555804435023,1183.0407360346455,female,2008
Adelie,Torgersen,49.402904544184125,18.445131012658408,215.9925827226865,4354.80423269633,male,2008
Adelie,Torgersen,27.787972824415434,16.978003463101714,188.40444686237834,4023.4252577374828,female,2008
Adelie,Torgersen,36.57702726570099,17.98399843829988,187.6966401194433,5810.776457371059,male,2008
Adelie,Torgersen,43.439626363633714,15.440122500466806,182.78741607336647,3459.5114944004977,female,2008
Adelie,Torgersen,42.970576059552485,19.14943311681253,201.0946713354195,4139.007321632942,male,2008
Adelie,Torgersen,40.113575966806586,17.696789706527575,193.1780893941152,3230.3362101758066,female,2008
Adelie,Torgersen,42.54360867400135,20.12892847587851,204.09421548358335,5326.799078381979,male,2008
Adelie,Torgersen,37.14038901184343,18.746185951669514,203.3852324283703,2871.3653298522418,female,2008
Adelie,Torgersen,30.94638684455462,18.73435300850163,202.97409371136507,2995.5343043500015,male,2008
Chinstrap,Torgersen,40.076512690567604,18.70254547343573,173.28113010806746,3949.6740772061107,female,2008
Gentoo,Torgersen,41.83938833035467,20.909518972477983,208.24839681851807,5190.437043566116,male,2008
Adelie,Torgersen,34.6324514613403,14.499097001313395,189.35206018723312,2377.438368661068,female,2008
Adelie,Torgersen,37.88809835997979,18.345187422207815,194.63040765834796,4252.473061817753,male,2008
Adelie,Torgersen,29.37505169191163,18.17698730596483,176.22969233883614,6028.912490928281,female,2008
Adelie,Torgersen,33.680645220582605,20.540441467376187,171.06352897221873,4045.8836541336746,male,2008
Adelie,Dream,46.76591995780436,17.61672351091733,202.4133914303917,3471.067846861731,female,2008
Adelie,Dream,48.34033602069789,20.97961160814681,203.9820333602867,3706.309824061692,male,2008
Adelie,Dream,33.25164210769856,20.908715236746197,176.42311183213656,3798.70217732546,male,2008
Adelie,Dream,39.75537772186064,21.466821145111552,220.10515704866697,3647.2496243518235,female,2008
Adelie,Dream,38.80605725247983,17.299868389617338,202.63010894421535,3521.7875187665504,male,2008
Chinstrap,Dream,37.384877353764416,18.329804096715247,188.48529975460838,6084.891652822162,female,2008
Adelie,Dream,33.667032720869095,16.866738554990302,204.31696676417644,3144.9586607171555,female,2008
Adelie,Dream,31.767952877641328,16.811702213379792,215.97865270432732,3512.841284792945,male,2008
Adelie,Dream,39.88017100034629,17.542006431316395,182.16736275368174,4026.6428121128547,female,2008
Adelie,Dream,35.10046111293707,17.701486523893895,177.59254174440065,3841.88006116245,male,2008
Adelie,Dream,31.287850433039658,19.355511767907675,192.2196516957888,3241.9725186550513,female,2008
Adelie,Dream,48.50038030431565,19.830042208821993,187.7792197301663,6536.178167118362,male,2008
Adelie,Dream,50.22046601943293,17.9285616343913,191.2937450706871,3066.438489476119,female,2008
Adelie,Dream,34.03659902359025,18.375649513803133,212.80587689492793,3622.2505362966167,male,2008
Adelie,Dream,38.03726473653221,17.86510766149266,166.42769549396974,2728.0294117003054,female,2008
Adelie,Dream,39.873016528952185,22.601277312165983,182.43927154110068,4400.608743047414,male,2008
Adelie,Biscoe,37.965609593512696,14.055253337672525,191.83333584976987,4323.5552660844105,female,2009
Gentoo,Biscoe,49.05077663408811,15.913754730687103,177.64252110921566,4033.078488146771,male,2009
Adelie,Biscoe,37.906496316766926,15.498902596841482,177.07710049992863,2954.981427657975,female,2009
Adelie,Biscoe,31.710884478106443,18.56293474576626,184.72793349584853,5152.924119827139,male,2009
Adelie,Biscoe,39.5150474920149,15.19215327734323,181.27825229920344,3538.397062880985,female,2009
Adelie,Biscoe,36.42014164322843,19.87142560020372,190.28056650567564,2483.4663707430564,male,2009
Gentoo,Biscoe,38.73252227725703,18.324333523330402,194.98956053347192,2362.744813634637,female,2009
Adelie,Biscoe,31.066664597182942,18.914392931593163,195.16710831878225,2909.365378610164,male,2009
Adelie,Biscoe,44.550252247073175,17.693466549941267,160.7427842622334,3955.4090218640645,female,2009
Adelie,Biscoe,41.50301723019965,16.57590916550442,214.860849597217,5586.159034120876,male,2009
Adelie,Biscoe,33.40420016698295,14.493885806417058,196.4869092205144,3337.4730417900996,female,2009
Adelie,Biscoe,47.08406619031056,19.343679466919777,176.91666079373306,5416.668019553936,male,2009
Adelie,Biscoe,37.06777518903231,20.647326432825125,192.29657748551904,2768.8744408338735,female,2009
Chinstrap,Biscoe,35.951328970510396,18.344280182446617,189.4869486698383,3614.110989401503,male,2009
Gentoo,Biscoe,46.9200529330699,22.409097592704313,175.61815735009213,4228.903128838299,female,2009
Gentoo,Biscoe,39.32962413681564,17.3271663003723,178.0363265038054,4900.045341539994,male,2009
Adelie,Torgersen,42.003619600309975,14.816951915290222,182.17818595242866,2726.5011590779377,female,2009
Adelie,Torgersen,37.62239065484183,20.186383934376433,212.3855483727613,3840.679558571924,male,2009
Adelie,Torgersen,35.49722520758809,15.547012751842274,178.68554235607235,3732.7240032008817,female,2009
Adelie,Torgersen,46.16510270614127,21.532507139196667,166.3853567047103,2737.612982118077,male,2009
Adelie,Torgersen,31.810940266009858,16.805427470876808,195.8049285263386,2293.523306989011,female,2009
Adelie,Torgersen,33.81591911663436,20.104320928024958,198.5993865182702,4109.7002613380655,male,2009
Adelie,Torgersen,29.522262107051056,17.14253103799542,174.82646933500362,3689.5734575322667,female,2009
Adelie,Torgersen,35.49576656826292,20.453745505247017,179.2644698548424,4426.172611675773,male,2009
Adelie,Torgersen,33.42993499223979,17.666126390105116,196.0145855106541,3226.234627786463,female,2009
Gentoo,Torgersen,40.55972528325408,21.058428541372802,209.1745840822908,5183.585829569709,male,2009
Adelie,Torgersen,45.47715560805303,18.560772758211918,197.1209825606872,4082.78187478135,female,2009
Adelie,Torgersen,40.491617798428905,20.380510419079265,206.51402017488002,2520.4363316167564,male,2009
Adelie,Torgersen,32.31415535709929,17.10221368719014,213.34817714236047,3169.2781112925195,female,2009
Chinstrap,Torgersen,43.27341437247,19.25278282707815,200.09537817127918,3387.8872904720442,male,2009
Adelie,Torgersen,39.379208884146415,19.259585326259828,198.06037774323977,3196.130772266852,female,2009
Chinstrap,Torgersen,44.22069307496486,21.679559655056813,184.22231467014427,3358.4613982055316,male,2009
Adelie,Dream,36.23555310046584,18.150944440019067,177.40555147048167,3901.186701478462,female,2009
Adelie,Dream,26.364057953027995,21.932515105711666,209.9461072044048,4448.8357941610375,male,2009
Gentoo,Dream,41.060101923627975,16.639564543379805,194.33598910220763,2819.3471296422226,female,2009
Adelie,Dream,31.42445160637889,19.35672336763342,181.49435149020408,2980.8135175633142,male,2009
Adelie,Dream,28.247123617041286,15.459940468134867,183.4777311715855,3800.484578343836,female,2009
Chinstrap,Dream,31.13200849864367,22.05185872398646,192.60624043544715,3991.7952741492777,male,2009
Adelie,Dream,45.33410634053435,14.457263624673052,177.79445468347225,3262.8832568166235,female,2009
Chinstrap,Dream,27.32636828989194,18.342889766022157,197.98673035466234,2827.938771783055,male,2009
Adelie,Dream,49.18180906751443,17.4219621590938,204.99344525222108,3440.3643854653074,female,2009
Adelie,Dream,42.971210001910904,16.2353903404521,178.53455221268771,2812.547818310965,male,2009
Adelie,Dream,19.884668946589713,16.07757721020973,193.02858818227986,3854.934668866772,female,2009
Chinstrap,Dream,37.515910977604264,17.898471604836352,157.52234973430754,2952.596310767158,male,2009
Adelie,Dream,41.62513295595265,19.716175433365965,184.285252129379,3984.896686698746,female,2009
Chinstrap,Dream,44.717399321899414,20.22518834934345,165.15818981562043,4496.466329683813,male,2009
Adelie,Dream,39.24835535008507,19.710020954908572,204.78959205441836,5395.014052001556,male,2009
Adelie,Dream,46.88973866162731,16.392618573571276,187.40265985339394,4885.066690685853,female,2009
Gentoo,Dream,44.01675760929864,16.052502859254254,179.37145804002512,2155.490972341865,female,2009
Adelie,Dream,37.331005206372794,18.86796558600497,212.49536583060924,3304.5051737921362,male,2009
Adelie,Dream,40.82948433340286,15.72883170578566,201.40695248301364,2474.7890475760205,female,2009
Gentoo,Dream,36.64064111502796,21.609404234248345,207.9924343046911,3526.584049169779,male,2009
Adelie,Biscoe,48.831213532911384,12.138527912340122,200.29057142254177,4535.304221462027,female,2007
Chinstrap,Biscoe,58.207784707601185,15.247631643149852,232.93896708753155,5018.5643210102335,male,2007
Gentoo,Biscoe,44.49243654814241,16.582286836367214,186.11509793034824,4313.061995456351,female,2007
Chinstrap,Biscoe,48.58830032113744,11.03431692538739,200.44080085119924,7033.074968948895,male,2007
Gentoo,Biscoe,34.837732683206994,14.718449573437413,219.69475243525454,4277.0498511261585,male,2007
Gentoo,Biscoe,45.26970051841197,12.732734207895206,245.79661095666438,3461.7662331027054,female,2007
Adelie,Biscoe,44.41939379168337,13.632979901272922,175.47467771828852,5325.532589133623,female,2007
Gentoo,Biscoe,49.35143720787205,18.108852354436543,241.55191743074136,5265.918887994648,male,2007
Gentoo,Biscoe,44.720577836600846,15.836292997812455,214.94451076483844,5530.190523153893,female,2007
Gentoo,Biscoe,49.43409340317668,14.722297450353256,213.68414909817528,3920.3584005703206,male,2007
Gentoo,Biscoe,39.619529405965146,14.063850831797254,215.26431837644807,4462.741121287694,female,2007
Gentoo,Biscoe,50.65347355180963,20.399335520026785,207.2734726950939,5842.237702150094,male,2007
Chinstrap,Biscoe,50.626448115798595,13.121564589512127,214.81729874704453,4549.156382558646,female,2007
Chinstrap,Biscoe,45.71815852071635,17.99144249066661,191.01527008104745,5609.493122168666,male,2007
Gentoo,Biscoe,42.44636851648335,12.349960004025586,192.76256085775853,5305.001577876707,female,2007
Gentoo,Biscoe,49.910922063192594,15.21297907909802,230.75714115106464,6516.650074954944,male,2007
Adelie,Biscoe,36.97374969564909,15.637866112796488,196.8929658316225,3276.346714841611,female,2007
Adelie,Biscoe,48.28343411867857,16.64202826356264,226.36549407928962,7396.652891796402,male,2007
Gentoo,Biscoe,48.321751623612855,13.453356650198485,208.08309128961275,4569.421032575833,female,2007
Gentoo,Biscoe,52.9046906939405,13.69294449220213,219.8152790471131,4772.683281753693,male,2007
Chinstrap,Biscoe,44.00784030885805,13.173688519361287,219.7325389888534,5283.560099193943,male,2007
Gentoo,Biscoe,45.21635163129307,14.436505179621262,189.5133579651945,5569.443613305246,female,2007
Chinstrap,Biscoe,45.859553546896045,10.372407701935607,213.13320284877483,4054.506240347893,female,2007
Gentoo,Biscoe,42.769968453389446,17.402400185572443,238.21985743790339,5163.820237711945,male,2007
Gentoo,Biscoe,38.766107404222055,11.75122193684787,218.2852488441051,4029.96018608781,female,2007
Gentoo,Biscoe,46.53225121984493,18.706345586515702,211.77904263085188,4494.196228767921,male,2007
Chinstrap,Biscoe,47.39067838014055,15.467212617275022,231.95300145918227,6188.775155469828,male,2007
Gentoo,Biscoe,52.21696493676286,11.808506343387677,211.35918132864256,5351.046464218571,female,2007
Chinstrap,Biscoe,54.29391943694249,13.615827694243404,221.7761987661956,6720.46820188031,male,2007
Gentoo,Biscoe,47.43237983442765,14.304590703960747,229.31801908836465,4688.827722115728,male,2007
Gentoo,Biscoe,32.454519252656254,13.049710535444003,227.93007545954805,3630.8229938486866,female,2007
Gentoo,Biscoe,40.699310215338606,11.219296425494491,191.1171324765534,4994.3565592277155,female,2007
Chinstrap,Biscoe,62.09524833934708,15.838311223779026,193.4420693769123,6315.78160055149,male,2007
Gentoo,Biscoe,45.88138079264644,12.073722045283489,224.3948724893768,3649.198058887717,female,2008
Chinstrap,Biscoe,53.82032697179124,15.990289547024409,221.28803706390633,5566.7333622723745,male,2008
Adelie,Biscoe,37.378955441841114,13.53164466228863,232.2109090744393,5160.190193710748,female,2008
Gentoo,Biscoe,41.2881692120513,19.556192484398256,224.13723032317048,5549.0486120614405,male,2008
Gentoo,Biscoe,47.432346252503244,11.775850709304397,196.88196357308973,5473.534309583839,female,2008
Gentoo,Biscoe,57.066873261707855,13.027551261522042,199.88105380723837,5037.14416668816,male,2008
Gentoo,Biscoe,41.35894299799904,11.792677932062618,230.6186746464242,4099.390473369449,female,2008
Gentoo,Biscoe,38.07356151096241,14.217545803700478,196.97418363241857,5392.000887604496,male,2008
Adelie,Biscoe,40.55784450893346,12.65428502267014,226.24342121437292,3987.077109068874,female,2008
Chinstrap,Biscoe,49.29244737902708,18.019615862841764,216.72384559067552,4694.965977172019,male,2008
Gentoo,Biscoe,47.439202791978495,12.239586071854696,219.8227138248071,6128.381548019233,male,2008
Gentoo,Biscoe,37.62904259885536,14.759996267909457,212.15425794517887,3515.64322680655,female,2008
Gentoo,Biscoe,52.40068938774025,11.787633052169241,230.3608801473877,3944.953939244129,female,2008
Adelie,Biscoe,61.22941414268995,14.626428091207558,240.97115409823712,5723.775960744699,male,2008
Adelie,Biscoe,40.0432505531854,12.75280193498796,215.3527727470941,4227.241219572636,female,2008
Gentoo,Biscoe,48.9601822548411,16.306549770672895,243.38222980401358,6621.737469375457,male,2008
Gentoo,Biscoe,37.852629333618495,13.874848753583654,211.2143325085879,3980.771360550834,female,2008
Gentoo,Biscoe,45.45897569974077,12.003722297047611,211.65808607811627,5581.005193756478,male,2008
Chinstrap,Biscoe,45.12876846952916,14.117633395558746,190.86655470202751,4283.4720434766905,female,2008
Chinstrap,Biscoe,47.65654905941618,19.552833483660198,240.59595970368997,5415.6985529060985,male,2008
Gentoo,Biscoe,56.90763637400697,15.55327966237031,225.33602856801255,4863.893062386121,female,2008
Gentoo,Biscoe,40.74228824893588,16.586812591007032,192.2946140228444,4596.864707339302,male,2008
Gentoo,Biscoe,35.665050788101006,12.507948178603389,227.58263904394624,4659.337075618202,female,2008
Gentoo,Biscoe,44.166069016811726,16.391173144053205,210.29328537719135,5548.759187314835,male,2008
Gentoo,Biscoe,49.08788106804185,15.131199349744529,193.96443362633426,5079.728949143264,female,2008
Gentoo,Biscoe,47.41261804901977,18.361094393746722,227.12373462971152,5175.397477881719,male,2008
Gentoo,Biscoe,43.31025104590712,11.187303797208079,199.4007535511752,4135.454673424184,female,2008
Chinstrap,Biscoe,36.653834896856694,13.350605843004677,205.75914657625043,4578.912411442181,male,2008
Adelie,Biscoe,42.73944168706173,16.659626853199327,205.65206625447797,4816.106385008681,female,2008
Gentoo,Biscoe,69.6807200909088,14.55462190292633,225.78435777024197,7281.316373494757,male,2008
Gentoo,Biscoe,42.140916749456856,15.491344975084738,217.8452797337844,5159.989379400672,female,2008
Gentoo,Biscoe,44.56292178880391,20.13404138462493,229.29808217481977,5765.164705201359,male,2008
Adelie,Biscoe,46.86765814997825,16.690025484295703,232.81943135281333,6874.854813205383,male,2008
Chinstrap,Biscoe,45.696177693828794,14.003197936816845,229.99924559364746,5804.4139262185545,female,2008
Gentoo,Biscoe,57.85447525207112,19.193793971203906,221.41078610883508,5823.60543017569,male,2008
Gentoo,Biscoe,45.044547648696216,14.504138842167121,237.74943563519247,4916.912486292121,female,2008
Gentoo,Biscoe,50.10304574414779,15.559896141627364,203.21788664942363,4542.971014582227,male,2008
Gentoo,Biscoe,50.864130887743144,14.104395336352036,223.41857020458139,3210.878423295435,male,2008
Gentoo,Biscoe,44.637773324208986,14.719489373656717,218.73891115499072,4805.307705844913,female,2008
Gentoo,Biscoe,43.66291373156326,13.177495128022668,223.19736340476277,3842.552254811547,female,2008
Adelie,Biscoe,48.7113885461693,16.995987606623356,214.50047305531362,5704.170709533195,male,2008
Adelie,Biscoe,44.061765478349486,14.398794744834813,212.2831302890823,4429.149997394018,female,2008
Gentoo,Biscoe,52.17646334268545,17.510603856965304,212.55079606598994,4516.06638706787,male,2008
Gentoo,Biscoe,46.791114010126734,12.687979323801246,214.07972926376533,4287.9090296018785,female,2008
Gentoo,Biscoe,40.030805313674335,17.239692320937642,231.82588573566295,7384.215761220451,male,2008
Gentoo,Biscoe,43.67584284985267,13.845627401095138,213.87792270821274,5554.136471459369,female,2009
Gentoo,Biscoe,60.016138764130176,15.956930656772148,236.25702160964622,6207.114989309718,male,2009
Gentoo,Biscoe,35.541319832525645,17.079275759164087,236.19089753814526,5520.2120269529805,female,2009
Gentoo,Biscoe,47.81485132177762,20.767771865891437,214.63136915311557,5737.4269354497,male,2009
Adelie,Biscoe,45.98541475392763,10.087119432880488,205.26147197539441,4546.236515477207,female,2009
Gentoo,Biscoe,46.41626212998186,18.66205858254289,225.83466855550293,5066.994832024133,male,2009
Gentoo,Biscoe,41.92746526611809,14.573724403752216,216.57248168093054,4410.844681749785,female,2009
Gentoo,Biscoe,55.582167911766454,13.802811768681824,209.87703719186956,4618.54308837939,male,2009
Gentoo,Biscoe,48.08847870306225,15.02933502236135,191.1892439238214,5994.831209579457,female,2009
Gentoo,Biscoe,57.21314867033265,15.526365564491353,233.72836246462595,7022.340898742316,male,2009
Gentoo,Biscoe,40.2812838425534,12.712135443651261,219.48061321140906,4283.518553016313,female,2009
Gentoo,Biscoe,50.0286159575493,16.51883783256428,218.7382583949173,4462.063634576733,male,2009
Gentoo,Biscoe,40.09198395141923,11.20568180595492,209.6629815220966,4448.572512934723,female,2009
Adelie,Biscoe,57.15456460262822,15.70989946326255,233.77889151304385,5893.9480546958885,male,2009
Chinstrap,Biscoe,44.94107834294219,16.274974624196886,200.31075805112374,4333.0184859726605,female,2009
Gentoo,Biscoe,42.92731821313199,14.862164279044242,207.61232092911686,4393.5879337596725,male,2009
Adelie,Biscoe,47.72652971192718,16.82009399902118,217.23753781856362,4412.455154841928,male,2009
Gentoo,Biscoe,37.297366364430545,14.601180947873765,212.26803743800735,2999.2275855751377,female,2009
Chinstrap,Biscoe,50.8950811983955,13.23629864113074,197.51416952045926,4899.12711857479,female,2009
Chinstrap,Biscoe,50.78680724992695,16.401240798460968,223.13434480288672,5805.1043356792725,male,2009
Gentoo,Biscoe,44.04754154593531,14.73591364378177,221.9828017303899,5023.042482062838,female,2009
Gentoo,Biscoe,56.42196351626884,17.100593252155775,224.0259134793137,3868.0128838085466,male,2009
Gentoo,Biscoe,51.68450101339194,15.819182428083312,193.99993056920698,5433.780536352992,female,2009
Gentoo,Biscoe,50.89704486557633,16.583874750155832,225.44634928197385,5586.468436213119,male,2009
Gentoo,Biscoe,52.57817316009091,16.163883443290207,208.7726001289937,6365.488108357436,male,2009
Gentoo,Biscoe,55.13900502055696,14.04166367451748,198.215221546638,4837.035656848826,female,2009
Gentoo,Biscoe,53.91963479744162,15.010978693803512,196.67905446331147,5901.699532535603,male,2009
Gentoo,Biscoe,46.27586108916299,15.245623647940835,212.7194701408589,4360.530960516522,female,2009
Gentoo,Biscoe,45.386903168467846,16.21657546684637,223.86079528969816,6062.979578552464,male,2009
Gentoo,Biscoe,52.86526052179175,10.659081197674304,221.72986262691566,4007.049438379835,female,2009
Gentoo,Biscoe,46.929562908550814,15.171773721897686,224.1387499604902,5131.405126313217,male,2009
Chinstrap,Biscoe,37.58284950487972,15.438879601624322,205.46644847502125,3818.297617312829,female,2009
Gentoo,Biscoe,53.362485733517474,12.825223376286548,225.7970440563255,6182.6244013307,male,2009
Gentoo,Biscoe,47.37755704579436,13.443260605561886,232.97325684003917,4953.495230486396,female,2009
Gentoo,Biscoe,52.91674771214646,14.400976837598828,242.81770092170777,5337.914653369075,male,2009
Gentoo,Biscoe,51.18519148016773,16.849188663172498,232.88111694555735,3542.250396640693,male,2009
Gentoo,Biscoe,53.45186355305049,17.21283090497522,225.55235984725647,4812.207017202729,female,2009
Gentoo,Biscoe,45.20353324744447,14.610332419589838,225.29369787160857,4780.5237632761055,female,2009
Adelie,Biscoe,41.160184538248195,16.775075364008988,229.78512418250713,5246.722367347739,male,2009
Gentoo,Biscoe,53.23779162592541,14.352949893396126,221.8129262644511,5855.365890462216,female,2009
Gentoo,Biscoe,46.97810753367429,15.729370649271328,213.22547515903574,5142.1159897384605,male,2009
Chinstrap,Dream,42.91345525859927,18.790131579865303,196.08897619928382,2045.4321353680523,female,2007
Gentoo,Dream,44.220453611028034,19.28580115984983,204.86203109793163,3455.2840056057194,male,2007
Chinstrap,Dream,50.26223057134416,20.64437798880797,181.4901617621978,2658.787436228479,male,2007
Chinstrap,Dream,43.06818733830023,18.79369393636973,191.8407271772325,3869.1423437023855,female,2007
Adelie,Dream,53.14922245754912,18.987237105067145,208.30465501572158,3558.7188927895454,male,2007
Gentoo,Dream,41.85834356871799,17.839231009960724,197.60575685487007,3456.1222924846224,female,2007
Gentoo,Dream,37.31925675030639,14.303192950299985,160.59887081264142,2823.6368463034905,female,2007
Adelie,Dream,52.09881589243074,15.24892678622879,194.222417091893,2399.1885173933083,male,2007
Chinstrap,Dream,50.03846326326856,15.995492072170276,184.87421968586258,5520.781215416292,female,2007
Chinstrap,Dream,44.56384513776063,18.54237813471205,218.1627739136332,3738.204010638053,male,2007
Chinstrap,Dream,56.837085183080866,17.027133145754572,187.19469745770607,3440.6697492629464,female,2007
Chinstrap,Dream,61.263118682439625,21.310302063443743,186.50763162815,3966.202273059881,male,2007
Chinstrap,Dream,41.10980604537681,18.093877409201763,175.0719204732026,3612.5152686137626,female,2007
Chinstrap,Dream,58.286952099262514,15.514167321173238,227.2653362617991,3784.8147440987213,male,2007
Chinstrap,Dream,51.37325125233471,15.6467388705374,184.15866268439626,4033.7252209447515,female,2007
Chinstrap,Dream,58.64712108388407,17.158099141216653,210.33960105370426,4558.114503500882,male,2007
Chinstrap,Dream,54.00413769253758,17.730618938964678,180.75289986955121,2213.1328717806955,male,2007
Gentoo,Dream,55.718391139108164,17.077382487948828,167.71698554460406,2847.6712978303663,female,2007
Adelie,Dream,43.5180443182404,21.74787794114858,192.41999913299088,4166.106265851902,female,2007
Chinstrap,Dream,50.20574692586619,17.397737597011268,196.99390943295737,4416.919762799486,male,2007
Chinstrap,Dream,42.28499120006616,18.433764530241643,176.8213124624387,4553.117523986277,female,2007
Chinstrap,Dream,48.26476640853572,18.650184630716357,192.0493531914026,4644.654915554628,male,2007
